name,price,product_url,image_url,category,subcategory,product_id
Coles Kitchen Caesar Salad Kit | 290g,$5.50,https://www.coles.com.au/product/coles-kitchen-caesar-salad-kit-290g-5515278,https://cdn.productimages.coles.com.au/productimages/5/5515278.jpg,Fruit & Vegetables,,5515278
Coles Iceberg Salad Blend | 300g,$3.00,https://www.coles.com.au/product/coles-iceberg-salad-blend-300g-5450831,https://cdn.productimages.coles.com.au/productimages/5/5450831.jpg,Fruit & Vegetables,,5450831
Coles Sleeved Herbs Basil | 1 Each,$3.20,https://www.coles.com.au/product/coles-sleeved-herbs-basil-1-each-4574920,https://cdn.productimages.coles.com.au/productimages/4/4574920.jpg,Fruit & Vegetables,,4574920
Coles Button Mushrooms | 200g,$4.50,https://www.coles.com.au/product/coles-button-mushrooms-200g-4829420,https://cdn.productimages.coles.com.au/productimages/4/4829420.jpg,Fruit & Vegetables,,4829420
Coles Sleeved Herbs Mint | 1 Each,$3.20,https://www.coles.com.au/product/coles-sleeved-herbs-mint-1-each-4575514,https://cdn.productimages.coles.com.au/productimages/4/4575514.jpg,Fruit & Vegetables,,4575514
Coles Herb Punnets Rosemary | 10g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-rosemary-10g-3214780,https://cdn.productimages.coles.com.au/productimages/3/3214780.jpg,Fruit & Vegetables,,3214780
Coles Kitchen Asian Style Salad Kit | 350g,$5.50,https://www.coles.com.au/product/coles-kitchen-asian-style-salad-kit-350g-2787974,https://cdn.productimages.coles.com.au/productimages/2/2787974.jpg,Fruit & Vegetables,,2787974
Coles Kitchen Kaleslaw Salad Kit | 350g,$5.50,https://www.coles.com.au/product/coles-kitchen-kaleslaw-salad-kit-350g-2790390,https://cdn.productimages.coles.com.au/productimages/2/2790390.jpg,Fruit & Vegetables,,2790390
Coles Herb Punnets Coriander | 15g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-coriander-15g-3214612,https://cdn.productimages.coles.com.au/productimages/3/3214612.jpg,Fruit & Vegetables,,3214612
Coles Salad Baby Leaf Spinach & Rocket | 120g,$3.00,https://www.coles.com.au/product/coles-salad-baby-leaf-spinach-and-rocket-120g-5464290,https://cdn.productimages.coles.com.au/productimages/5/5464290.jpg,Fruit & Vegetables,,5464290
Coles Herb Punnets Thyme | 10g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-thyme-10g-3215171,https://cdn.productimages.coles.com.au/productimages/3/3215171.jpg,Fruit & Vegetables,,3215171
Coles Herb Punnets Dill | 10g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-dill-10g-3214769,https://cdn.productimages.coles.com.au/productimages/3/3214769.jpg,Fruit & Vegetables,,3214769
Coles Kitchen Family Ranch Salad Kit | 400g,$5.50,https://www.coles.com.au/product/coles-kitchen-family-ranch-salad-kit-400g-3858943,https://cdn.productimages.coles.com.au/productimages/3/3858943.jpg,Fruit & Vegetables,,3858943
Coles Kitchen Coleslaw Salad | 250g,$4.00,https://www.coles.com.au/product/coles-kitchen-coleslaw-salad-250g-3016302,https://cdn.productimages.coles.com.au/productimages/3/3016302.jpg,Fruit & Vegetables,,3016302
Coles Chopped Kale | 140g,$3.00,https://www.coles.com.au/product/coles-chopped-kale-140g-2674606,https://cdn.productimages.coles.com.au/productimages/2/2674606.jpg,Fruit & Vegetables,,2674606
Coles Herb Punnets Basil | 15g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-basil-15g-3214521,https://cdn.productimages.coles.com.au/productimages/3/3214521.jpg,Fruit & Vegetables,,3214521
Coles Herb Punnets Chives | 10g,$3.20,https://www.coles.com.au/product/coles-herb-punnets-chives-10g-3214747,https://cdn.productimages.coles.com.au/productimages/3/3214747.jpg,Fruit & Vegetables,,3214747
Coles Kitchen Family Coleslaw Kit | 520g,$5.50,https://www.coles.com.au/product/coles-kitchen-family-coleslaw-kit-520g-3615657,https://cdn.productimages.coles.com.au/productimages/3/3615657.jpg,Fruit & Vegetables,,3615657
