title,price,brand,category,producturl,imageurl
Dove Men+ Care Antiperspirant Aerosol Stain Defense 48h 250mL,$9.50,Dove,Personal Care,https://www.woolworths.com.au/shop/productdetails/905332/dove-men-care-antiperspirant-aerosol-stain-defense-48h,https://cdn1.woolworths.media/content/wowproductimages/large/905332.jpg
Gillette Venus Comfortglide White Tea Razor Blades 4 pack,$24.00,Gillette,Personal Care,https://www.woolworths.com.au/shop/productdetails/165290/gillette-venus-comfortglide-white-tea-razor-blades,https://cdn1.woolworths.media/content/wowproductimages/large/165290.jpg
Libra Tampons Super 16 pack,$3.50,Libra,Personal Care,https://www.woolworths.com.au/shop/productdetails/33174/libra-tampons-super,https://cdn1.woolworths.media/content/wowproductimages/large/033174.jpg
Australian Botanical Soap Goats Milk 200g,$2.60,Australian Botanical Soap,Personal Care,https://www.woolworths.com.au/shop/productdetails/781811/australian-botanical-soap-goats-milk,https://cdn1.woolworths.media/content/wowproductimages/large/781811.jpg
Kleenex Aloe Vera & Vitamin E 3 Ply Large & Thick Facial Tissues 70 pack,$2.60,Kleenex,Personal Care,https://www.woolworths.com.au/shop/productdetails/828693/kleenex-aloe-vera-vitamin-e-3-ply-large-thick-facial-tissues,https://cdn1.woolworths.media/content/wowproductimages/large/828693.jpg
Rexona Women Advanced Protection 72H Antiperspirant Bright Bouquet 220mL,$10.50,Rexona,Personal Care,https://www.woolworths.com.au/shop/productdetails/68833/rexona-women-advanced-protection-72h-antiperspirant-bright-bouquet,https://cdn1.woolworths.media/content/wowproductimages/large/068833.jpg
Australian Botanical Soap Lemon Grass 200g,$2.60,Australian Botanical Soap,Personal Care,https://www.woolworths.com.au/shop/productdetails/325511/australian-botanical-soap-lemon-grass,https://cdn1.woolworths.media/content/wowproductimages/large/325511.jpg
OC Naturals Shampoo Normal Balance 400mL,$3.90,OC Naturals,Personal Care,https://www.woolworths.com.au/shop/productdetails/6768/oc-naturals-shampoo-normal-balance,https://cdn1.woolworths.media/content/wowproductimages/large/006768.jpg
Oral-B 3D White Long Lasting Fresh Whitening Toothpaste 110g,$5.50,Oral-B,Personal Care,https://www.woolworths.com.au/shop/productdetails/198323/oral-b-3d-white-long-lasting-fresh-whitening-toothpaste,https://cdn1.woolworths.media/content/wowproductimages/large/198323.jpg
Gillette Mach3+ Shaving Razor each,$16.00,Gillette,Personal Care,https://www.woolworths.com.au/shop/productdetails/90972/gillette-mach3-shaving-razor,https://cdn1.woolworths.media/content/wowproductimages/large/090972.jpg
Got2B Farewell Fly Aways 16mL,$25.00,Got2B,Personal Care,https://www.woolworths.com.au/shop/productdetails/6005480/got2b-farewell-fly-aways,https://cdn1.woolworths.media/content/wowproductimages/large/6005480.jpg
Thanks To Nature Crystal Hair Remover each,$18.00,Thanks To Nature,Personal Care,https://www.woolworths.com.au/shop/productdetails/918149/thanks-to-nature-crystal-hair-remover,https://cdn1.woolworths.media/content/wowproductimages/large/918149.jpg
Kleenex Eucalyptus 3 Ply Facial Tissues 140 pack,$4.50,Kleenex,Personal Care,https://www.woolworths.com.au/shop/productdetails/1475/kleenex-eucalyptus-3-ply-facial-tissues,https://cdn1.woolworths.media/content/wowproductimages/large/001475.jpg
